@relation statlog-australian-credit

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute clase {0,1}

@data
-0.750696,-0.922775,0.542556,0.170375,-0.849641,0.007947,-1.04674,-0.86357,-0.493529,1.08712,-3.10892,-1.06886,-0.195272,1.11613,1
-0.687422,-0.797227,-1.78269,0.98487,-0.347713,-0.216167,0.953958,1.15631,-0.082255,1.08712,0.237655,-0.604176,-0.118498,1.11613,0
-0.132301,0.106721,0.542556,0.713372,-1.35157,0.007947,0.953958,1.15631,0.534656,1.08712,0.237655,-0.493813,-0.099304,1.11613,0
0.739188,0.558695,-1.78269,0.98487,1.66,1.72615,0.953958,1.15631,2.38539,-0.918529,0.237655,-1.06886,0.246178,1.11613,0
0.437162,0.073576,0.542556,0.713372,-0.347713,0.829698,0.953958,-0.86357,-0.493529,1.08712,0.237655,-1.06886,0.572468,1.11613,0
-0.047936,-0.537091,0.542556,0.170375,-0.347713,-0.638995,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,0.67371,-0.195272,-0.894654,1
-0.539784,-0.378398,0.542556,1.79936,1.66,-0.402929,0.953958,-0.86357,-0.493529,-0.918529,0.237655,1.02222,-0.195272,1.11613,0
-0.349963,1.55505,0.542556,-0.372622,0.154216,-0.58969,-1.04674,-0.86357,-0.493529,1.08712,0.237655,3.11331,-0.195272,-0.894654,1
0.000152,-0.152411,0.542556,1.79936,-0.347713,0.829698,0.953958,1.15631,0.123382,1.08712,0.237655,0.615625,0.242148,1.11613,1
0.211907,0.349783,0.542556,-0.372622,-0.347713,-0.627042,0.953958,-0.86357,-0.493529,1.08712,0.237655,1.50434,-0.195272,-0.894654,1
-0.800471,-0.486871,0.542556,-0.915618,-0.347713,-0.440281,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-0.023319,-0.195272,-0.894654,1
-0.041187,-0.336213,0.542556,0.170375,-0.347713,0.082652,-1.04674,1.15631,-0.082255,1.08712,0.237655,-0.13949,-0.187402,-0.894654,1
0.000152,-0.855481,0.542556,0.170375,0.154216,-0.414881,0.953958,-0.86357,-0.493529,1.08712,-3.10892,0.789882,-0.195272,-0.894654,1
-1.31341,-0.328178,0.542556,0.441873,-0.347713,-0.638995,-1.04674,1.15631,-0.287892,-0.918529,0.237655,-1.06886,-0.19412,-0.894654,1
-0.364305,-0.621459,0.542556,1.52787,1.66,0.855097,0.953958,1.15631,1.3572,-0.918529,0.237655,1.24876,-0.036542,1.11613,1
-0.539784,-0.353288,0.542556,0.170375,-0.347713,-0.290872,-1.04674,1.15631,-0.287892,-0.918529,0.237655,-1.06886,-0.191049,-0.894654,1
3.05247,0.148905,0.542556,0.713372,2.16193,3.22025,0.953958,1.15631,-0.287892,1.08712,0.237655,-1.06886,-0.195272,1.11613,1
-1.07466,0.952415,0.542556,0.441873,-0.347713,-0.178815,0.953958,1.15631,0.740293,1.08712,0.237655,-0.836519,-0.080111,1.11613,0
-0.364305,-0.897665,0.542556,-0.101123,1.66,-0.627042,-1.04674,1.15631,-0.287892,1.08712,0.237655,0.51107,-0.174543,-0.894654,0
-1.01138,-0.822336,-1.78269,0.170375,-0.347713,-0.365576,-1.04674,1.15631,-0.287892,-0.918529,0.237655,10.5483,-0.194888,-0.894654,0
-0.069028,-0.637529,0.542556,-1.45861,-0.347713,-0.489586,-1.04674,-0.86357,-0.493529,1.08712,-3.10892,-1.06886,-0.195272,-0.894654,1
1.57609,-0.788187,0.542556,-0.372622,-0.347713,-0.514985,-1.04674,-0.86357,-0.493529,1.08712,0.237655,0.325196,-0.172815,-0.894654,0
-0.041187,-0.654604,-1.78269,0.441873,-0.347713,-0.652442,-1.04674,-0.86357,-0.493529,-0.918529,-3.10892,-0.13949,-0.195272,-0.894654,1
1.68829,2.05724,0.542556,0.170375,-0.347713,1.87556,0.953958,1.15631,1.3572,-0.918529,0.237655,-1.06886,-0.195272,1.11613,1
0.42282,-0.897665,0.542556,-1.73011,-1.8535,-0.664395,-1.04674,1.15631,1.56284,-0.918529,0.237655,0.092853,-0.191817,-0.894654,0
0.169725,-0.403507,0.542556,-0.101123,-0.347713,0.605584,0.953958,1.15631,0.740293,-0.918529,0.237655,0.116087,-0.195272,1.11613,1
-0.905927,-0.353288,0.542556,-0.372622,-0.347713,-0.652442,0.953958,-0.86357,-0.493529,-0.918529,0.237655,-0.488004,-0.195272,1.11613,0
0.38823,2.68498,0.542556,0.441873,-0.347713,-0.638995,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,0.789882,0.486481,-0.894654,1
1.61827,-0.838407,0.542556,-1.73011,-1.8535,-0.664395,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-0.226619,-0.195272,-0.894654,1
-0.673924,-0.789192,0.542556,0.98487,-0.347713,-0.540385,-1.04674,1.15631,-0.287892,1.08712,0.237655,0.092853,-0.19316,-0.894654,0
0.303865,-0.051972,0.542556,1.79936,1.66,1.05381,-1.04674,-0.86357,-0.493529,1.08712,-3.10892,3.06103,-0.195272,1.11613,1
2.26535,3.2625,0.542556,-1.18712,0.154216,2.32379,0.953958,1.15631,2.17975,-0.918529,0.237655,-1.06886,1.09069,1.11613,0
-0.27994,-0.780152,0.542556,-0.101123,-0.347713,-0.377529,0.953958,1.15631,0.123382,1.08712,0.237655,1.23133,-0.195272,1.11613,1
0.000152,-0.830371,0.542556,-0.915618,-0.347713,-0.58969,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,1.1384,0.190517,-0.894654,1
0.015337,-0.353288,-1.78269,-0.64412,-0.849641,-0.664395,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-0.13949,-0.191433,-0.894654,0
-1.02488,0.349783,0.542556,0.441873,1.66,-0.22812,0.953958,1.15631,0.94593,-0.918529,0.237655,-0.604176,0.371704,1.11613,1
0.633732,0.249344,0.542556,-0.101123,-0.347713,-0.278919,0.953958,1.15631,0.534656,1.08712,0.237655,-0.441536,0.015281,1.11613,1
-1.2223,-0.295033,0.542556,-1.18712,-0.347713,-0.564291,-1.04674,-0.86357,-0.493529,1.08712,0.237655,-0.255661,-0.194888,-0.894654,1
1.11883,0.450221,-1.78269,0.170375,-0.347713,-0.178815,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-0.13949,-0.194888,-0.894654,1
-1.29232,-0.95592,-1.78269,-0.372622,-0.347713,-0.58969,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-0.720347,-0.195272,-0.894654,1
0.810055,0.349783,0.542556,0.98487,-0.347713,-0.514985,0.953958,1.15631,0.123382,1.08712,0.237655,-0.226619,-0.195272,1.11613,0
-0.223415,2.05724,0.542556,0.170375,1.66,0.929802,0.953958,1.15631,1.76848,-0.918529,0.237655,-1.06886,0.242915,1.11613,1
-0.455419,-0.554165,0.542556,-0.64412,-0.849641,-0.664395,-1.04674,-0.86357,-0.493529,1.08712,0.237655,0.534305,-0.19508,-0.894654,0
0.591549,-0.285994,0.542556,0.441873,-0.347713,0.530879,0.953958,1.15631,2.38539,-0.918529,0.237655,1.15582,0.062689,1.11613,1
-0.539784,0.249344,0.542556,0.170375,-0.347713,-0.365576,0.953958,1.15631,0.123382,-0.918529,0.237655,-1.06886,-0.195272,1.11613,1
-0.286689,-0.880591,0.542556,0.98487,-0.347713,-0.489586,0.953958,1.15631,0.329019,-0.918529,0.237655,-0.604176,-0.195272,1.11613,0
3.53082,2.60965,0.542556,-1.73011,-1.8535,-0.664395,0.953958,-0.86357,-0.493529,1.08712,0.237655,-1.06886,-0.195272,1.11613,1
-0.765038,1.35417,-1.78269,-0.101123,-0.347713,-0.216167,-1.04674,-0.86357,-0.493529,1.08712,0.237655,-1.06886,0.572468,-0.894654,1
-0.371054,-0.704823,0.542556,-1.73011,-1.8535,-0.664395,-1.04674,1.15631,-0.287892,-0.918529,0.237655,-0.534473,-0.137691,-0.894654,0
-1.04597,0.768612,0.542556,1.52787,1.66,-0.440281,0.953958,1.15631,0.94593,-0.918529,0.237655,-0.511239,-0.195272,1.11613,0
-0.505194,-0.95592,0.542556,0.170375,-0.347713,-0.664395,-1.04674,-0.86357,-0.493529,-0.918529,3.58423,-0.000084,-0.195272,1.11613,0
0.000152,-0.947885,-1.78269,-1.45861,-0.347713,0.605584,-1.04674,-0.86357,-0.493529,1.08712,0.237655,1.60308,-0.195272,-0.894654,1
-0.765038,0.751537,0.542556,0.98487,-0.347713,-0.141462,0.953958,1.15631,1.56284,-0.918529,0.237655,-0.604176,-0.005256,-0.894654,0
-0.729605,-0.704823,0.542556,0.98487,-0.347713,-0.58969,-1.04674,-0.86357,-0.493529,1.08712,0.237655,-0.371833,-0.039996,-0.894654,0
-0.701764,1.58016,0.542556,0.170375,-0.347713,-0.627042,-1.04674,1.15631,-0.082255,-0.918529,0.237655,-1.06886,0.87035,-0.894654,1
-0.174484,-0.737968,-1.78269,1.79936,-0.347713,-0.365576,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,0.557539,-0.192777,-0.894654,0
0.036429,0.249344,0.542556,-1.45861,-0.347713,-0.290872,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,0.51107,-0.195272,-0.894654,0
-0.385396,-0.654604,-1.78269,0.441873,-0.347713,-0.552338,0.953958,-0.86357,-0.493529,1.08712,0.237655,0.441367,0.009139,1.11613,1
-1.03247,1.23666,0.542556,0.170375,0.154216,-0.489586,-1.04674,1.15631,-0.082255,1.08712,0.237655,0.092853,-0.193928,-0.894654,1
0.352797,-0.470801,0.542556,0.441873,-0.347713,-0.627042,-1.04674,1.15631,-0.082255,-0.918529,0.237655,0.209025,-0.19508,-0.894654,1
-1.07466,-0.95592,0.542556,0.98487,-0.347713,-0.46568,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-0.13949,-0.19508,-0.894654,1
-0.237757,-0.20263,0.542556,0.170375,-0.347713,-0.340177,0.953958,1.15631,-0.287892,1.08712,0.237655,1.08612,-0.195272,1.11613,0
0.240592,-0.102191,0.542556,-1.18712,0.154216,0.306765,0.953958,1.15631,-0.082255,-0.918529,0.237655,0.522688,-0.078192,1.11613,1
0.141885,-0.353288,-1.78269,-0.372622,-0.347713,-0.066758,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-0.023319,-0.195272,-0.894654,0
1.88571,0.977524,0.542556,0.713372,-0.347713,1.92487,0.953958,1.15631,0.534656,-0.918529,0.237655,-1.06886,-0.195272,1.11613,1
-0.533034,-0.755042,0.542556,-0.372622,-0.347713,-0.514985,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,0.092853,-0.195272,-0.894654,1
0.071862,-0.52102,-1.78269,-0.915618,-1.8535,-0.664395,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-0.371833,-0.195272,-0.894654,1
-0.884836,0.048467,-1.78269,-1.73011,-1.8535,-0.664395,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-1.06886,-0.195272,-0.894654,0
2.10337,2.25812,0.542556,-0.64412,-1.8535,-0.664395,0.953958,1.15631,2.59103,-0.918529,0.237655,-1.06886,-0.147864,1.11613,0
0.05752,-0.922775,-1.78269,0.170375,1.66,0.306765,0.953958,1.15631,-0.287892,1.08712,0.237655,1.44044,1.34021,1.11613,1
-0.933768,1.42146,0.542556,0.170375,1.66,1.12852,0.953958,-0.86357,-0.493529,-0.918529,0.237655,0.906053,-0.195272,1.11613,0
-0.11121,0.148905,0.542556,-0.915618,-0.347713,0.979107,-1.04674,-0.86357,-0.493529,1.08712,-3.10892,-0.488004,-0.195272,-0.894654,0
-0.589559,-0.821332,0.542556,-0.372622,1.66,-0.141462,0.953958,-0.86357,-0.493529,-0.918529,0.237655,1.25457,-0.195272,-0.894654,0
-0.708513,1.27884,0.542556,1.79936,1.66,-0.526938,0.953958,1.15631,-0.287892,-0.918529,0.237655,-0.488004,-0.195272,1.11613,1
0.000152,1.30395,0.542556,-1.73011,-1.8535,-0.664395,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-0.000084,0.802789,-0.894654,0
0.064269,-0.847446,0.542556,1.52787,-0.347713,-0.652442,0.953958,-0.86357,-0.493529,-0.918529,0.237655,1.48691,1.94998,1.11613,0
-0.64524,-0.654604,0.542556,-1.45861,1.66,-0.10411,0.953958,1.15631,0.740293,-0.918529,0.237655,0.092853,-0.132509,1.11613,1
0.437162,-0.93081,-1.78269,0.170375,-0.347713,-0.216167,-1.04674,-0.86357,-0.493529,1.08712,0.237655,0.278727,-0.173583,1.11613,1
-0.146643,-0.704823,-1.78269,-0.915618,-0.347713,-0.58969,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,0.232259,-0.195272,-0.894654,1
-0.631741,-0.855481,0.542556,0.98487,1.66,-0.290872,0.953958,1.15631,-0.287892,-0.918529,0.237655,-1.06886,-0.06514,1.11613,0
-0.877243,-0.9057,-1.78269,0.170375,1.66,-0.58969,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,0.557539,-0.156117,-0.894654,1
-0.012503,2.15768,0.542556,0.170375,-0.347713,-0.514985,0.953958,-0.86357,-0.493529,-0.918529,0.237655,-0.371833,-0.195272,-0.894654,1
-0.737197,-0.353288,0.542556,-0.101123,-0.347713,-0.278919,0.953958,1.15631,-0.287892,-0.918529,0.237655,0.441367,-0.041724,1.11613,1
0.500435,-0.604384,-1.78269,0.170375,0.154216,-0.58969,0.953958,-0.86357,-0.493529,1.08712,0.237655,-0.116256,-0.118498,-0.894654,1
-0.568468,-0.051972,0.542556,0.441873,-0.347713,-0.365576,-1.04674,-0.86357,-0.493529,1.08712,0.237655,1.02222,-0.19412,-0.894654,0
0.401728,-0.194595,0.542556,0.441873,-0.347713,-0.316271,0.953958,-0.86357,-0.493529,1.08712,0.237655,0.092853,-0.195272,-0.894654,1
1.32299,-0.805262,0.542556,0.98487,1.66,0.157356,0.953958,1.15631,-0.287892,-0.918529,0.237655,0.865393,-0.024066,1.11613,0
0.043178,-0.152411,-1.78269,1.52787,-0.347713,-0.216167,-1.04674,-0.86357,-0.493529,1.08712,0.237655,-0.371833,-0.195272,-0.894654,1
-0.08337,1.18644,0.542556,0.98487,1.66,-0.638995,-1.04674,1.15631,1.97411,1.08712,0.237655,-0.319556,-0.194696,-0.894654,0
-0.315373,-0.646569,0.542556,0.441873,-0.347713,0.456175,0.953958,1.15631,0.534656,1.08712,0.237655,-0.488004,-0.194696,1.11613,1
1.96248,2.15768,0.542556,0.713372,2.16193,-0.664395,0.953958,1.15631,3.61921,-0.918529,0.237655,-0.185959,-0.17032,-0.894654,1
-1.30666,-0.805262,0.542556,0.170375,-0.347713,-0.141462,0.953958,1.15631,0.534656,1.08712,0.237655,0.975756,-0.062837,1.11613,1
-0.589559,1.55505,0.542556,0.441873,-0.347713,-0.402929,0.953958,-0.86357,-0.493529,1.08712,0.237655,0.441367,-0.195272,-0.894654,1
0.092953,0.148905,0.542556,0.98487,1.66,0.979107,0.953958,1.15631,1.97411,1.08712,0.237655,1.30104,-0.003337,1.11613,1
-0.117959,-0.855481,0.542556,0.170375,-0.347713,-0.141462,0.953958,1.15631,1.76848,-0.918529,0.237655,-0.882988,-0.091627,1.11613,1
-0.786129,-0.863516,0.542556,-0.915618,-0.347713,-0.627042,-1.04674,-0.86357,-0.493529,1.08712,0.237655,0.557539,-0.184715,-0.894654,1
0.858986,-0.763078,0.542556,1.79936,-0.347713,0.082652,0.953958,-0.86357,-0.493529,-0.918529,0.237655,1.89351,-0.080111,1.11613,1
0.430413,-0.554165,0.542556,-1.18712,-0.347713,-0.58969,-1.04674,-0.86357,-0.493529,1.08712,0.237655,0.214833,-0.195272,-0.894654,1
-0.484103,1.62234,0.542556,1.52787,-0.347713,-0.514985,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-1.06886,-0.194888,-0.894654,1
-0.13905,-0.58731,0.542556,0.170375,1.66,0.630983,0.953958,-0.86357,-0.493529,-0.918529,0.237655,0.441367,-0.156885,1.11613,1
-0.969201,-0.9057,0.542556,0.98487,-0.347713,-0.627042,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,0.092853,-0.195272,-0.894654,1
-1.00379,-0.880591,0.542556,0.98487,-0.347713,-0.066758,0.953958,1.15631,-0.082255,1.08712,0.237655,-0.604176,-0.195272,1.11613,1
1.67479,-0.947885,0.542556,1.79936,1.66,-0.652442,0.953958,-0.86357,-0.493529,-0.918529,0.237655,-1.06886,0.380533,1.11613,1
2.63065,0.450221,0.542556,0.713372,2.16193,-0.664395,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-1.06886,-0.192968,-0.894654,1
0.760279,-0.295033,0.542556,-0.101123,-0.347713,0.38147,-1.04674,-0.86357,-0.493529,1.08712,-3.10892,1.25457,-0.195272,-0.894654,1
-1.28557,-0.913736,0.542556,-0.372622,-0.347713,-0.627042,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,0.092853,-0.19508,-0.894654,0
-0.174484,-0.839411,0.542556,0.441873,-0.347713,-0.577737,-1.04674,1.15631,-0.287892,-0.918529,0.237655,0.906053,0.342722,-0.894654,1
0.205158,-0.051972,0.542556,-0.372622,-0.347713,-0.365576,0.953958,-0.86357,-0.493529,1.08712,0.237655,0.325196,-0.195272,-0.894654,1
3.37559,-0.95592,0.542556,0.170375,-0.347713,-0.664395,-1.04674,-0.86357,-0.493529,-0.918529,3.58423,-0.000084,-0.195272,1.11613,0
0.880077,-0.91474,0.542556,-1.18712,1.66,0.86705,0.953958,-0.86357,-0.493529,-0.918529,0.237655,1.25457,-0.195272,1.11613,1
-0.765038,1.25373,-1.78269,0.98487,-0.347713,0.232061,0.953958,-0.86357,-0.493529,1.08712,0.237655,0.487836,-0.195272,-0.894654,0
-0.603057,-0.554165,0.542556,0.713372,-1.35157,-0.61509,-1.04674,1.15631,-0.082255,-0.918529,0.237655,0.789882,0.054244,-0.894654,1
1.07665,-0.855481,0.542556,-1.18712,1.66,0.829698,0.953958,-0.86357,-0.493529,1.08712,0.237655,0.789882,-0.195272,1.11613,1
-0.722855,1.40439,0.542556,1.79936,1.66,-0.514985,0.953958,1.15631,-0.082255,1.08712,0.237655,0.67371,-0.089516,1.11613,0
0.240592,-0.687749,0.542556,-1.18712,0.154216,-0.627042,-1.04674,-0.86357,-0.493529,1.08712,0.237655,1.48691,0.668435,-0.894654,1
-0.716106,1.35417,0.542556,-1.18712,-0.347713,0.38147,0.953958,1.15631,1.3572,-0.918529,0.237655,-0.743582,-0.052856,1.11613,1
-0.47651,-0.780152,0.542556,-0.915618,-0.347713,-0.552338,-1.04674,1.15631,-0.082255,1.08712,0.237655,-0.05817,-0.194696,-0.894654,1
-1.18011,0.851976,0.542556,-0.372622,-0.347713,-0.253519,0.953958,-0.86357,-0.493529,1.08712,0.237655,-1.06886,-0.195272,1.11613,0
-0.940517,-0.737968,0.542556,0.98487,-0.347713,-0.216167,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-0.441536,-0.193928,-0.894654,1
0.008588,2.29126,0.542556,-1.45861,-0.347713,0.232061,0.953958,1.15631,1.3572,-0.918529,0.237655,0.383282,-0.055159,1.11613,1
2.19448,-0.554165,0.542556,-1.73011,-1.8535,1.27793,-1.04674,1.15631,-0.287892,-0.918529,0.237655,-1.06886,-0.193352,-0.894654,0
2.3708,-0.646569,0.542556,0.98487,-0.347713,-0.627042,0.953958,-0.86357,-0.493529,1.08712,0.237655,0.441367,-0.195272,1.11613,1
2.83481,1.85636,0.542556,-1.73011,-1.8535,-0.664395,0.953958,1.15631,1.76848,1.08712,0.237655,-1.06886,0.073437,1.11613,0
-0.125552,-0.747007,-1.78269,-1.18712,0.154216,-0.514985,0.953958,1.15631,1.56284,1.08712,0.237655,-0.30213,-0.189898,-0.894654,1
1.4352,0.349783,0.542556,0.98487,1.66,1.12852,0.953958,-0.86357,-0.493529,1.08712,0.237655,0.964139,-0.195272,1.11613,1
-0.673924,1.35417,-1.78269,-0.915618,1.66,0.232061,-1.04674,-0.86357,-0.493529,1.08712,0.237655,-0.95269,-0.192201,-0.894654,0
-0.961608,0.902195,0.542556,0.170375,-0.347713,-0.166862,0.953958,1.15631,0.123382,1.08712,0.237655,-0.836519,-0.189898,1.11613,1
1.40061,0.57577,0.542556,0.441873,1.66,3.96729,0.953958,1.15631,1.97411,-0.918529,0.237655,-1.06886,-0.043643,1.11613,1
-0.701764,-0.654604,0.542556,0.98487,-0.347713,0.045299,0.953958,1.15631,0.123382,1.08712,0.237655,-1.06886,-0.083566,1.11613,1
0.05752,1.85636,-1.78269,-1.73011,-1.8535,-0.664395,-1.04674,1.15631,-0.082255,-0.918529,0.237655,-0.13949,-0.19508,-0.894654,1
0.169725,-0.888626,-1.78269,1.52787,-0.347713,-0.638995,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-0.023319,-0.195272,-0.894654,1
-0.673924,-0.863516,-1.78269,0.441873,-0.347713,0.120004,0.953958,1.15631,0.740293,1.08712,0.237655,0.139322,-0.12867,-0.894654,1
-1.23579,-0.888626,-1.78269,-0.915618,-0.347713,-0.577737,-1.04674,-0.86357,-0.493529,-0.918529,-3.10892,0.092853,-0.195272,-0.894654,1
-0.905927,0.751537,0.542556,0.170375,-0.347713,-0.61509,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-1.06886,-0.127903,-0.894654,0
2.44758,2.35856,0.542556,0.98487,-0.347713,2.62261,0.953958,-0.86357,-0.493529,1.08712,0.237655,-0.946882,1.83175,1.11613,0
0.000152,0.048467,-1.78269,-0.372622,-0.347713,1.87556,0.953958,-0.86357,-0.493529,-0.918529,0.237655,-1.06886,-0.195272,-0.894654,1
-0.554126,1.5209,0.542556,1.52787,1.66,0.38147,0.953958,1.15631,0.740293,-0.918529,0.237655,1.25457,-0.107366,1.11613,0
-0.849403,1.00263,0.542556,0.170375,-0.347713,-0.58969,0.953958,-0.86357,-0.493529,-0.918529,0.237655,-0.255661,-0.195272,-0.894654,1
-0.940517,-0.95592,0.542556,0.170375,-0.347713,-0.664395,-1.04674,-0.86357,-0.493529,-0.918529,3.58423,-0.000084,-0.195272,-0.894654,1
-0.533034,1.75592,-1.78269,-1.73011,-1.8535,-0.066758,-1.04674,1.15631,-0.287892,1.08712,0.237655,0.092853,-0.19508,-0.894654,0
0.9501,-0.026862,0.542556,0.98487,-0.347713,0.704194,0.953958,-0.86357,-0.493529,-0.918529,-3.10892,-1.06886,-0.195272,1.11613,1
-0.413236,-0.604384,-1.78269,0.170375,-0.347713,-0.365576,0.953958,1.15631,0.534656,1.08712,0.237655,-0.13949,0.913536,1.11613,1
2.21557,0.458256,0.542556,-0.101123,-0.347713,3.51906,0.953958,1.15631,0.740293,1.08712,0.237655,1.02222,0.060386,1.11613,1
2.05444,1.35417,0.542556,-1.73011,-1.8535,0.829698,0.953958,1.15631,0.534656,-0.918529,0.237655,-1.06886,1.50354,1.11613,1
1.6672,1.05285,0.542556,-1.18712,0.154216,-0.664395,0.953958,1.15631,1.76848,-0.918529,0.237655,-1.06886,0.044455,1.11613,1
0.697006,-0.855481,0.542556,-0.101123,-0.347713,-0.58969,0.953958,-0.86357,-0.493529,-0.918529,-3.10892,0.604008,-0.195272,-0.894654,1
-0.336464,-0.54613,-1.78269,-0.372622,-0.347713,-0.066758,0.953958,1.15631,0.123382,1.08712,0.237655,1.08031,-0.087788,1.11613,1
-0.117959,0.349783,0.542556,1.52787,-0.347713,0.269413,0.953958,1.15631,1.15157,-0.918529,0.237655,0.847968,0.03505,1.11613,1
1.70938,-0.54613,-1.78269,-1.73011,-1.8535,-0.216167,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-0.371833,-0.19508,-0.894654,1
-0.554126,1.25373,-1.78269,-0.372622,-0.347713,0.680288,0.953958,-0.86357,-0.493529,-0.918529,0.237655,-0.371833,-0.195272,-0.894654,0
-0.160142,-0.805262,-1.78269,0.170375,-0.347713,-0.652442,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,0.325196,-0.195272,-0.894654,1
0.177318,-0.880591,0.542556,1.52787,-0.347713,-0.552338,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,0.67371,-0.186827,1.11613,0
-0.490852,-0.805262,0.542556,0.170375,0.154216,-0.58969,0.953958,-0.86357,-0.493529,-0.918529,0.237655,0.958331,-0.190857,1.11613,1
-0.244507,-0.747007,0.542556,0.170375,-0.347713,0.082652,0.953958,1.15631,0.534656,1.08712,0.237655,0.67371,0.079195,1.11613,0
-1.13793,-0.880591,2.8678,1.52787,-1.8535,2.32379,-1.04674,-0.86357,-0.493529,1.08712,-3.10892,0.67371,-0.195272,1.11613,0
-0.940517,0.450221,0.542556,0.170375,-0.347713,-0.178815,0.953958,1.15631,0.123382,-0.918529,0.237655,0.092853,0.07171,1.11613,1
-1.18686,3.46338,2.8678,-1.73011,1.15807,-0.664395,-1.04674,-0.86357,-0.493529,1.08712,3.58423,1.545,18.9982,1.11613,1
-1.13793,0.400002,-1.78269,-0.101123,-0.347713,-0.652442,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-0.255661,-0.195272,-0.894654,1
1.35843,-0.453727,0.542556,-0.101123,0.154216,0.082652,0.953958,1.15631,1.97411,1.08712,0.237655,1.31265,0.286485,1.11613,1
2.18098,0.751537,0.542556,0.713372,1.66,1.42733,0.953958,1.15631,0.123382,-0.918529,0.237655,-1.06886,-0.195272,1.11613,1
-1.50323,-0.152411,-1.78269,0.441873,-0.347713,-0.141462,0.953958,1.15631,-0.082255,1.08712,0.237655,-0.371833,-0.003337,1.11613,1
-1.03247,0.952415,0.542556,0.98487,-0.347713,-0.365576,0.953958,-0.86357,-0.493529,1.08712,0.237655,-0.720347,-0.118498,1.11613,1
-0.81397,1.38731,0.542556,-0.915618,1.66,-0.638995,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,0.789882,-0.194312,-0.894654,0
-1.18011,1.05285,0.542556,0.441873,1.66,-0.61509,-1.04674,1.15631,-0.287892,-0.918529,0.237655,-0.371833,-0.19508,-0.894654,1
0.275181,-0.453727,-1.78269,0.441873,-0.347713,0.232061,-1.04674,-0.86357,-0.493529,-0.918529,-3.10892,0.092853,-0.195272,-0.894654,1
-0.202324,-0.252849,0.542556,0.441873,-0.347713,0.38147,0.953958,1.15631,0.123382,1.08712,0.237655,0.842159,-0.195272,-0.894654,1
-0.856152,-0.805262,-1.78269,1.25637,1.15807,-0.440281,-1.04674,-0.86357,-0.493529,1.08712,0.237655,-0.30213,-0.194888,-0.894654,1
-1.13034,1.10307,0.542556,0.170375,1.66,-0.340177,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,0.789882,-0.192777,-0.894654,1
-0.301031,-0.353288,0.542556,0.441873,-0.347713,-0.440281,-1.04674,-0.86357,-0.493529,1.08712,0.237655,0.67371,-0.182412,-0.894654,1
1.20319,1.15329,0.542556,0.98487,-0.347713,0.829698,0.953958,1.15631,0.94593,1.08712,0.237655,-1.06886,-0.195272,1.11613,0
-0.743947,1.35417,0.542556,-1.18712,-0.347713,-0.540385,-1.04674,-0.86357,-0.493529,-0.918529,0.237655,-1.06886,-0.195272,-0.894654,1
0.000152,-0.252849,0.542556,-1.45861,-0.347713,0.232061,0.953958,-0.86357,-0.493529,1.08712,0.237655,0.67371,-0.195272,-0.894654,0
-0.940517,0.55066,0.542556,-0.915618,-0.347713,-0.216167,0.953958,1.15631,-0.287892,-0.918529,0.237655,-0.13949,-0.150359,1.11613,0
-0.870494,-0.486871,0.542556,-1.18712,0.154216,-0.514985,0.953958,1.15631,0.329019,-0.918529,-3.10892,-0.604176,-0.195272,1.11613,0
